id,title,diff_url,revision_id,ts,timestamp,contributor_ip
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=158235694,158235694,1.189930512E9,1189930512,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=158235643,158235643,1.189930487E9,1189930487,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=157143043,157143043,1.189514959E9,1189514959,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=156879439,156879439,1.189410207E9,1189410207,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=156873722,156873722,1.189406976E9,1189406976,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=154123484,154123484,1.188285757E9,1188285757,147.237.73.201
1355781,Birthright Israel,http://en.wikipedia.org/w/index.php?diff=151169100,151169100,1.187099199E9,1187099199,147.237.70.13
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=149519467,149519467,1.186397732E9,1186397732,147.237.73.201
5869,Category theory,http://en.wikipedia.org/w/index.php?diff=148473635,148473635,1.185965339E9,1185965339,147.237.70.213
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=145177629,145177629,1.184657293E9,1184657293,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=145177561,145177561,1.18465725E9,1184657250,147.237.73.201
6103876,"List of Palestinian rocket attacks on Israel, 2001–2006",http://en.wikipedia.org/w/index.php?diff=145012227,145012227,1.184598841E9,1184598841,147.237.70.104
3551690,Raviv Ullman,http://en.wikipedia.org/w/index.php?diff=143929599,143929599,1.184145514E9,1184145514,147.237.70.104
5457216,Santiago Cabrera,http://en.wikipedia.org/w/index.php?diff=142446303,142446303,1.183551953E9,1183551953,147.237.70.103
313915,Herzliya,http://en.wikipedia.org/w/index.php?diff=142201766,142201766,1.183451219E9,1183451219,192.115.177.136
521535,List of companies of South Africa,http://en.wikipedia.org/w/index.php?diff=140963329,140963329,1.18295568E9,1182955680,195.160.240.11
4816472,Ashur (disambiguation),http://en.wikipedia.org/w/index.php?diff=140963086,140963086,1.182955602E9,1182955602,195.160.240.11
4816472,Ashur (disambiguation),http://en.wikipedia.org/w/index.php?diff=140962879,140962879,1.182955545E9,1182955545,195.160.240.11
521535,List of companies of South Africa,http://en.wikipedia.org/w/index.php?diff=140961929,140961929,1.182955262E9,1182955262,195.160.240.11
517391,Sex reassignment therapy,http://en.wikipedia.org/w/index.php?diff=139378854,139378854,1.182322563E9,1182322563,147.237.70.101
1524127,Gustav Landauer,http://en.wikipedia.org/w/index.php?diff=137837068,137837068,1.181712931E9,1181712931,147.237.70.212
782762,Tanga (clothing),http://en.wikipedia.org/w/index.php?diff=137660630,137660630,1.181648881E9,1181648881,147.237.70.212
3065790,Category:Human rights activists,http://en.wikipedia.org/w/index.php?diff=134552366,134552366,1.18052987E9,1180529870,147.237.70.103
3065790,Category:Human rights activists,http://en.wikipedia.org/w/index.php?diff=134552277,134552277,1.180529832E9,1180529832,147.237.70.103
544106,Kellogg Company,http://en.wikipedia.org/w/index.php?diff=134276080,134276080,1.180428526E9,1180428526,147.237.70.103
2461550,Wikipedia:WikiProject Airlines/Fleet,http://en.wikipedia.org/w/index.php?diff=131244114,131244114,1.179302018E9,1179302018,192.115.177.129
2461550,Wikipedia:WikiProject Airlines/Fleet,http://en.wikipedia.org/w/index.php?diff=131244080,131244080,1.179301999E9,1179301999,192.115.177.129
311346,Johnson,http://en.wikipedia.org/w/index.php?diff=128610376,128610376,1.178443837E9,1178443837,147.237.70.212
7604954,Harold and the Purple Crayon,http://en.wikipedia.org/w/index.php?diff=128604366,128604366,1.178440392E9,1178440392,147.237.70.101
1723695,Prophet (Star Trek),http://en.wikipedia.org/w/index.php?diff=127634161,127634161,1.178092852E9,1178092852,147.237.70.212
457623,Paul Ricœur,http://en.wikipedia.org/w/index.php?diff=123801750,123801750,1.176902467E9,1176902467,147.237.70.103
1068644,User talk:Kuratowski's Ghost,http://en.wikipedia.org/w/index.php?diff=120499750,120499750,1.175786957E9,1175786957,147.237.70.102
733286,Talk:Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=120497793,120497793,1.175786384E9,1175786384,147.237.70.212
733286,Talk:Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=120496219,120496219,1.175785938E9,1175785938,147.237.70.212
1068644,User talk:Kuratowski's Ghost,http://en.wikipedia.org/w/index.php?diff=119516307,119516307,1.1754463E9,1175446300,147.237.70.103
1068644,User talk:Kuratowski's Ghost,http://en.wikipedia.org/w/index.php?diff=119516026,119516026,1.175446213E9,1175446213,147.237.70.101
1068644,User talk:Kuratowski's Ghost,http://en.wikipedia.org/w/index.php?diff=118853361,118853361,1.175197E9,1175197000,147.237.70.103
1068644,User talk:Kuratowski's Ghost,http://en.wikipedia.org/w/index.php?diff=118853228,118853228,1.175196965E9,1175196965,147.237.70.101
3810773,Cape Hordern,http://en.wikipedia.org/w/index.php?diff=118592875,118592875,1.175111479E9,1175111479,147.237.70.103
2689371,Dead Sea canal,http://en.wikipedia.org/w/index.php?diff=118542438,118542438,1.175098377E9,1175098377,147.237.70.212
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118534183,118534183,1.17509616E9,1175096160,147.237.70.102
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118530740,118530740,1.175095233E9,1175095233,147.237.70.102
2533799,Canaanite mythology,http://en.wikipedia.org/w/index.php?diff=118529332,118529332,1.175094841E9,1175094841,147.237.70.212
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118528808,118528808,1.175094691E9,1175094691,147.237.70.103
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118528506,118528506,1.175094613E9,1175094613,147.237.70.102
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118528369,118528369,1.175094574E9,1175094574,147.237.70.101
724309,Names of Jerusalem,http://en.wikipedia.org/w/index.php?diff=118528195,118528195,1.175094521E9,1175094521,147.237.70.212
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118526911,118526911,1.175094139E9,1175094139,147.237.70.101
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118526671,118526671,1.17509407E9,1175094070,147.237.70.102
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118526564,118526564,1.175094036E9,1175094036,147.237.70.103
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118526467,118526467,1.175094006E9,1175094006,147.237.70.103
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118526326,118526326,1.175093967E9,1175093967,147.237.70.101
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118523575,118523575,1.175093192E9,1175093192,147.237.70.101
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118522917,118522917,1.17509302E9,1175093020,147.237.70.212
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118522798,118522798,1.175092986E9,1175092986,147.237.70.101
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118522540,118522540,1.175092907E9,1175092907,147.237.70.212
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118521793,118521793,1.175092695E9,1175092695,147.237.70.212
16043,Jerusalem,http://en.wikipedia.org/w/index.php?diff=118521033,118521033,1.175092465E9,1175092465,147.237.70.101
309917,Waiting staff,http://en.wikipedia.org/w/index.php?diff=118511918,118511918,1.175089663E9,1175089663,147.237.70.103
14532,Italy,http://en.wikipedia.org/w/index.php?diff=116333352,116333352,1.174333383E9,1174333383,147.237.70.212
4777289,The Warfare of Genghis Khan,http://en.wikipedia.org/w/index.php?diff=115278080,115278080,1.173949751E9,1173949751,147.237.70.102
19723,MUMPS,http://en.wikipedia.org/w/index.php?diff=115048149,115048149,1.17387859E9,1173878590,147.237.248.2
13808,History of Israel,http://en.wikipedia.org/w/index.php?diff=112873859,112873859,1.173123313E9,1173123313,147.237.70.212
983319,Brown (disambiguation),http://en.wikipedia.org/w/index.php?diff=109813888,109813888,1.172067521E9,1172067521,147.237.70.212
1365728,Priestly source,http://en.wikipedia.org/w/index.php?diff=109093830,109093830,1.171816998E9,1171816998,147.237.70.102
7254014,Tunji Awajobi,http://en.wikipedia.org/w/index.php?diff=107840833,107840833,1.171383182E9,1171383182,147.237.70.103
75147,Decius,http://en.wikipedia.org/w/index.php?diff=107780968,107780968,1.171357382E9,1171357382,147.237.70.212
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107780817,107780817,1.171357281E9,1171357281,147.237.70.212
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107780157,107780157,1.171356907E9,1171356907,147.237.70.101
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107780107,107780107,1.171356878E9,1171356878,147.237.70.102
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107780021,107780021,1.171356824E9,1171356824,147.237.70.212
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107779975,107779975,1.171356791E9,1171356791,147.237.70.212
384453,Gaius Julius Priscus,http://en.wikipedia.org/w/index.php?diff=107779629,107779629,1.17135659E9,1171356590,147.237.70.102
331151,Tonsillectomy,http://en.wikipedia.org/w/index.php?diff=107584326,107584326,1.171297121E9,1171297121,147.237.70.212
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=105547938,105547938,1.170586827E9,1170586827,147.237.73.201
193857,Hebrew Bible,http://en.wikipedia.org/w/index.php?diff=104810175,104810175,1.170324008E9,1170324008,147.237.70.102
193857,Hebrew Bible,http://en.wikipedia.org/w/index.php?diff=104809993,104809993,1.170323923E9,1170323923,147.237.70.101
5571143,The Casual Courier,http://en.wikipedia.org/w/index.php?diff=102864562,102864562,1.169627401E9,1169627401,147.237.70.103
2689371,Dead Sea canal,http://en.wikipedia.org/w/index.php?diff=101348135,101348135,1.169049875E9,1169049875,147.237.70.102
1958413,Two Seas Canal,http://en.wikipedia.org/w/index.php?diff=101348018,101348018,1.169049842E9,1169049842,147.237.70.101
2689371,Dead Sea canal,http://en.wikipedia.org/w/index.php?diff=101345864,101345864,1.169049154E9,1169049154,147.237.70.102
2689371,Dead Sea canal,http://en.wikipedia.org/w/index.php?diff=101343742,101343742,1.16904847E9,1169048470,147.237.70.102
23791,Pope Alexander VI,http://en.wikipedia.org/w/index.php?diff=101109894,101109894,1.168961574E9,1168961574,147.237.70.212
8880148,Raleb Majadele,http://en.wikipedia.org/w/index.php?diff=101059841,101059841,1.168935253E9,1168935253,147.237.70.103
914913,Alan Smith (footballer born 1980),http://en.wikipedia.org/w/index.php?diff=99581222,99581222,1.168361215E9,1168361215,147.237.70.101
3833,Beowulf,http://en.wikipedia.org/w/index.php?diff=99337422,99337422,1.168271424E9,1168271424,147.237.70.102
53131,David Blaine,http://en.wikipedia.org/w/index.php?diff=97697869,97697869,1.167644525E9,1167644525,147.237.70.103
15793,January 31,http://en.wikipedia.org/w/index.php?diff=97693633,97693633,1.167641515E9,1167641515,147.237.70.212
13621,Hadrian,http://en.wikipedia.org/w/index.php?diff=96571172,96571172,1.16715236E9,1167152360,147.237.70.102
2246162,Basil al-Assad,http://en.wikipedia.org/w/index.php?diff=96431073,96431073,1.167068608E9,1167068608,147.237.70.101
28483,Solstice,http://en.wikipedia.org/w/index.php?diff=95103138,95103138,1.166455318E9,1166455318,147.237.70.102
1219004,Battle of Emmaus,http://en.wikipedia.org/w/index.php?diff=95102677,95102677,1.166455166E9,1166455166,147.237.70.212
7676288,Miha Zupan,http://en.wikipedia.org/w/index.php?diff=95084167,95084167,1.166447383E9,1166447383,147.237.70.212
59759,Demographics of the Netherlands,http://en.wikipedia.org/w/index.php?diff=95066201,95066201,1.166436907E9,1166436907,147.237.70.101
59759,Demographics of the Netherlands,http://en.wikipedia.org/w/index.php?diff=95065929,95065929,1.166436739E9,1166436739,147.237.70.212
13289,History of the Netherlands,http://en.wikipedia.org/w/index.php?diff=95065563,95065563,1.16643651E9,1166436510,147.237.70.101
14688,Demographics of Israel,http://en.wikipedia.org/w/index.php?diff=94864509,94864509,1.166350393E9,1166350393,147.237.248.2
14688,Demographics of Israel,http://en.wikipedia.org/w/index.php?diff=94864361,94864361,1.166350293E9,1166350293,147.237.248.2
2057491,Mwadi Mabika,http://en.wikipedia.org/w/index.php?diff=86677205,86677205,1.163061395E9,1163061395,147.237.70.212
5018945,List of the first female holders of political offices,http://en.wikipedia.org/w/index.php?diff=85227640,85227640,1.162462135E9,1162462135,147.237.70.212
5018945,List of the first female holders of political offices,http://en.wikipedia.org/w/index.php?diff=85227175,85227175,1.162461862E9,1162461862,147.237.70.212
5026209,Ricardo Lagos,http://en.wikipedia.org/w/index.php?diff=85224676,85224676,1.162460369E9,1162460369,147.237.70.212
5026209,Ricardo Lagos,http://en.wikipedia.org/w/index.php?diff=85224281,85224281,1.162460156E9,1162460156,147.237.70.212
13855,Halloween,http://en.wikipedia.org/w/index.php?diff=85015375,85015375,1.162378829E9,1162378829,147.237.70.103
5593,Cyprus,http://en.wikipedia.org/w/index.php?diff=83425418,83425418,1.161699257E9,1161699257,147.237.70.212
10404779,Toto Tamuz,http://en.wikipedia.org/w/index.php?diff=81558622,81558622,1.160901421E9,1160901421,147.237.70.102
861362,Chris Tomlinson,http://en.wikipedia.org/w/index.php?diff=77697995,77697995,1.159179818E9,1159179818,147.237.70.212
21995,Naguib Mahfouz,http://en.wikipedia.org/w/index.php?diff=72806109,72806109,1.15693992E9,1156939920,147.237.70.212
962793,Reservation,http://en.wikipedia.org/w/index.php?diff=69973694,69973694,1.155715528E9,1155715528,147.237.70.103
6401389,United Nations Security Council Resolution 1701,http://en.wikipedia.org/w/index.php?diff=69972964,69972964,1.155715014E9,1155715014,147.237.70.212
38103,Bicycle Motocross,http://en.wikipedia.org/w/index.php?diff=66169585,66169585,1.1540125E9,1154012500,147.237.70.102
564696,Wikipedia:Help desk,http://en.wikipedia.org/w/index.php?diff=65355599,65355599,1.153649322E9,1153649322,147.237.70.103
13919,Hezbollah,http://en.wikipedia.org/w/index.php?diff=64264163,64264163,1.15313205E9,1153132050,147.237.70.102
477167,Conor Cruise O'Brien,http://en.wikipedia.org/w/index.php?diff=62875946,62875946,1.152449946E9,1152449946,147.237.70.212
3087804,Ammar ibn Yasir,http://en.wikipedia.org/w/index.php?diff=62345840,62345840,1.152180844E9,1152180844,147.237.70.212
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=61821943,61821943,1.151918667E9,1151918667,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=61821546,61821546,1.151918434E9,1151918434,147.237.73.201
38156,Who Wants to Be a Millionaire?,http://en.wikipedia.org/w/index.php?diff=55888362,55888362,1.148974172E9,1148974172,147.237.70.212
2605051,List of countries by native names,http://en.wikipedia.org/w/index.php?diff=54683222,54683222,1.148379516E9,1148379516,147.237.70.102
334947,Business Process Execution Language,http://en.wikipedia.org/w/index.php?diff=54336887,54336887,1.148209626E9,1148209626,147.237.70.102
334947,Business Process Execution Language,http://en.wikipedia.org/w/index.php?diff=54336853,54336853,1.148209605E9,1148209605,147.237.70.212
175142,Cremation,http://en.wikipedia.org/w/index.php?diff=51189913,51189913,1.146565778E9,1146565778,147.237.70.212
2780034,SSRI discontinuation syndrome,http://en.wikipedia.org/w/index.php?diff=51020752,51020752,1.146474449E9,1146474449,147.237.70.212
2780034,SSRI discontinuation syndrome,http://en.wikipedia.org/w/index.php?diff=51020589,51020589,1.146474306E9,1146474306,147.237.70.101
2780034,SSRI discontinuation syndrome,http://en.wikipedia.org/w/index.php?diff=51020500,51020500,1.146474245E9,1146474245,147.237.70.102
349077,Hattrick,http://en.wikipedia.org/w/index.php?diff=49298697,49298697,1.145547737E9,1145547737,147.237.70.101
165404,Sanhedrin,http://en.wikipedia.org/w/index.php?diff=48825387,48825387,1.14526953E9,1145269530,147.237.70.102
487503,Basic Laws of Israel,http://en.wikipedia.org/w/index.php?diff=47065264,47065264,1.144228109E9,1144228109,147.237.70.102
487503,Basic Laws of Israel,http://en.wikipedia.org/w/index.php?diff=47065195,47065195,1.144228063E9,1144228063,147.237.70.101
634496,Mount Scopus,http://en.wikipedia.org/w/index.php?diff=45988733,45988733,1.143624968E9,1143624968,147.237.70.101
66840,Exclave,http://en.wikipedia.org/w/index.php?diff=45988589,45988589,1.143624846E9,1143624846,147.237.70.102
66840,Exclave,http://en.wikipedia.org/w/index.php?diff=45988530,45988530,1.143624802E9,1143624802,147.237.70.101
256192,Achaemenid Empire,http://en.wikipedia.org/w/index.php?diff=44682198,44682198,1.142874484E9,1142874484,147.237.70.101
28161,List of brightest stars,http://en.wikipedia.org/w/index.php?diff=44629903,44629903,1.142841106E9,1142841106,147.237.70.102
16037,Josephus on Jesus,http://en.wikipedia.org/w/index.php?diff=43446655,43446655,1.142179956E9,1142179956,147.237.70.212
8300,Doris Day,http://en.wikipedia.org/w/index.php?diff=43421417,43421417,1.142161128E9,1142161128,147.237.70.101
159184,Edgar Cayce,http://en.wikipedia.org/w/index.php?diff=42826554,42826554,1.141835847E9,1141835847,147.237.70.212
25806,Reincarnation,http://en.wikipedia.org/w/index.php?diff=42825749,42825749,1.141835501E9,1141835501,147.237.70.102
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=42461715,42461715,1.141641727E9,1141641727,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=42461637,42461637,1.141641677E9,1141641677,147.237.73.201
4285248,Daniel Seaman,http://en.wikipedia.org/w/index.php?diff=42461598,42461598,1.141641654E9,1141641654,147.237.73.201
3601582,Biblical Mount Sinai,http://en.wikipedia.org/w/index.php?diff=41443699,41443699,1.141034472E9,1141034472,147.237.70.101
3601582,Biblical Mount Sinai,http://en.wikipedia.org/w/index.php?diff=41443583,41443583,1.141034365E9,1141034365,147.237.70.101
216722,Bible conspiracy theory,http://en.wikipedia.org/w/index.php?diff=41443385,41443385,1.14103419E9,1141034190,147.237.70.212
216722,Bible conspiracy theory,http://en.wikipedia.org/w/index.php?diff=41443314,41443314,1.141034128E9,1141034128,147.237.70.101
3601582,Biblical Mount Sinai,http://en.wikipedia.org/w/index.php?diff=39464245,39464245,1.139817565E9,1139817565,147.237.70.101
3601582,Biblical Mount Sinai,http://en.wikipedia.org/w/index.php?diff=39463982,39463982,1.139817314E9,1139817314,147.237.70.212
1449880,Deputy leaders of Israel,http://en.wikipedia.org/w/index.php?diff=35803589,35803589,1.1376711E9,1137671100,147.237.70.101
313476,Scipio,http://en.wikipedia.org/w/index.php?diff=35392814,35392814,1.137413385E9,1137413385,147.237.70.101
313476,Scipio,http://en.wikipedia.org/w/index.php?diff=35392710,35392710,1.137413305E9,1137413305,147.237.70.101
313476,Scipio,http://en.wikipedia.org/w/index.php?diff=35392625,35392625,1.137413242E9,1137413242,147.237.70.212
1785211,Scipio Africanus,http://en.wikipedia.org/w/index.php?diff=35391731,35391731,1.13741249E9,1137412490,147.237.70.212
1785211,Scipio Africanus,http://en.wikipedia.org/w/index.php?diff=35390891,35390891,1.137411774E9,1137411774,147.237.70.103
1785211,Scipio Africanus,http://en.wikipedia.org/w/index.php?diff=35390556,35390556,1.137411472E9,1137411472,147.237.70.103
1449880,Deputy leaders of Israel,http://en.wikipedia.org/w/index.php?diff=34736583,34736583,1.136973461E9,1136973461,147.237.70.101
848569,Ehud Olmert,http://en.wikipedia.org/w/index.php?diff=33973257,33973257,1.136468648E9,1136468648,147.237.70.212
848569,Ehud Olmert,http://en.wikipedia.org/w/index.php?diff=33972941,33972941,1.136468407E9,1136468407,147.237.70.212
1449880,Deputy leaders of Israel,http://en.wikipedia.org/w/index.php?diff=33971760,33971760,1.136467436E9,1136467436,147.237.70.103
11371,Fabius Maximus,http://en.wikipedia.org/w/index.php?diff=33720616,33720616,1.136291134E9,1136291134,147.237.70.103
1785211,Scipio Africanus,http://en.wikipedia.org/w/index.php?diff=33601192,33601192,1.136213984E9,1136213984,147.237.70.11
3122638,Battle of Crotona,http://en.wikipedia.org/w/index.php?diff=32873484,32873484,1.135689917E9,1135689917,147.237.70.101
168499,List of Republican Roman Consuls,http://en.wikipedia.org/w/index.php?diff=32871698,32871698,1.135688023E9,1135688023,147.237.70.11
168499,List of Republican Roman Consuls,http://en.wikipedia.org/w/index.php?diff=32871645,32871645,1.135687979E9,1135687979,147.237.70.101
3158630,Shmuel Tamir,http://en.wikipedia.org/w/index.php?diff=28305000,28305000,1.131981911E9,1131981911,147.237.70.11
20767,Menachem Begin,http://en.wikipedia.org/w/index.php?diff=28304689,28304689,1.13198163E9,1131981630,147.237.70.11
1423876,Bnei Akiva,http://en.wikipedia.org/w/index.php?diff=28300053,28300053,1.131977293E9,1131977293,147.237.70.103
3157337,Gordon Wenham,http://en.wikipedia.org/w/index.php?diff=28289418,28289418,1.131965182E9,1131965182,147.237.70.103
3157100,Eliezer Berkovits,http://en.wikipedia.org/w/index.php?diff=28287016,28287016,1.131962241E9,1131962241,147.237.70.103
3157072,David Hartman (rabbi),http://en.wikipedia.org/w/index.php?diff=28286681,28286681,1.131961811E9,1131961811,147.237.70.101
156363,Modern Orthodox Judaism,http://en.wikipedia.org/w/index.php?diff=28286486,28286486,1.13196157E9,1131961570,147.237.70.103
156363,Modern Orthodox Judaism,http://en.wikipedia.org/w/index.php?diff=28286361,28286361,1.131961396E9,1131961396,147.237.70.103
168208,Yitzhak Shamir,http://en.wikipedia.org/w/index.php?diff=26010369,26010369,1.129819395E9,1129819395,147.237.70.11
1359843,Lore Sjöberg,http://en.wikipedia.org/w/index.php?diff=25907017,25907017,1.129715582E9,1129715582,147.237.70.11
595920,Battle of Glorieta Pass,http://en.wikipedia.org/w/index.php?diff=25133627,25133627,1.128866012E9,1128866012,147.237.70.11
45010,Oil shale,http://en.wikipedia.org/w/index.php?diff=22090527,22090527,1.125310872E9,1125310872,147.237.70.103
45010,Oil shale,http://en.wikipedia.org/w/index.php?diff=22090406,22090406,1.125310668E9,1125310668,147.237.70.11
45010,Oil shale,http://en.wikipedia.org/w/index.php?diff=22090039,22090039,1.125310086E9,1125310086,147.237.70.101
9279,Elephant,http://en.wikipedia.org/w/index.php?diff=21488375,21488375,1.124615449E9,1124615449,147.237.70.14
848569,Ehud Olmert,http://en.wikipedia.org/w/index.php?diff=20040807,20040807,1.122892359E9,1122892359,147.237.70.101
1364391,Lore Sjoberg,http://en.wikipedia.org/w/index.php?diff=19074893,19074893,1.121688013E9,1121688013,147.237.70.14
1364391,Lore Sjoberg,http://en.wikipedia.org/w/index.php?diff=19072498,19072498,1.121683785E9,1121683785,147.237.70.13
1364391,Lore Sjoberg,http://en.wikipedia.org/w/index.php?diff=18737026,18737026,1.121252806E9,1121252806,147.237.70.11
1337332,History of the Jews in Latin America,http://en.wikipedia.org/w/index.php?diff=18586733,18586733,1.121069948E9,1121069948,147.237.70.13
1526650,Kaifeng Jews,http://en.wikipedia.org/w/index.php?diff=18586424,18586424,1.121069459E9,1121069459,147.237.70.14
1526650,Kaifeng Jews,http://en.wikipedia.org/w/index.php?diff=18321504,18321504,1.120735306E9,1120735306,147.237.70.13
2004519,Boston (Hasidic dynasty),http://en.wikipedia.org/w/index.php?diff=18254058,18254058,1.120651461E9,1120651461,147.237.70.14
841843,Puppa (Hasidic dynasty),http://en.wikipedia.org/w/index.php?diff=18253859,18253859,1.120651156E9,1120651156,147.237.70.11
2179237,Mea Shearim,http://en.wikipedia.org/w/index.php?diff=18251308,18251308,1.12064716E9,1120647160,147.237.70.13
216928,Wastewater,http://en.wikipedia.org/w/index.php?diff=18250237,18250237,1.120645122E9,1120645122,147.237.70.14
216928,Wastewater,http://en.wikipedia.org/w/index.php?diff=18249956,18249956,1.120644613E9,1120644613,147.237.70.11
210710,History of the Jews in Russia,http://en.wikipedia.org/w/index.php?diff=18248772,18248772,1.120642279E9,1120642279,147.237.70.11
5058739,Sweden,http://en.wikipedia.org/w/index.php?diff=18219639,18219639,1.120601973E9,1120601973,192.115.177.158
5058739,Sweden,http://en.wikipedia.org/w/index.php?diff=18219282,18219282,1.120601611E9,1120601611,192.115.177.158
9282173,Israel,http://en.wikipedia.org/w/index.php?diff=14817006,14817006,1.11806426E9,1118064260,147.237.70.13
25816,Roman Republic,http://en.wikipedia.org/w/index.php?diff=9283010,9283010,1.105279087E9,1105279087,147.237.70.13
367929,Israeli West Bank barrier,http://en.wikipedia.org/w/index.php?diff=4556900,4556900,1.089538915E9,1089538915,147.237.70.11
367929,Israeli West Bank barrier,http://en.wikipedia.org/w/index.php?diff=4556565,4556565,1.089538175E9,1089538175,147.237.70.14
25955086,Jews,http://en.wikipedia.org/w/index.php?diff=3293989,3293989,1.082629267E9,1082629267,147.237.70.14
